Time	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16
2233	0.0943455	-0.354143	0.567096	0.21309	-0.762893	-0.097719	0.300212	-0.308203	-0.046662	-0.113374	0.014052	0.301035	0.154436	0.358032	-0.253964	-0.060573	0.052756
2234	-0.162479	0.212694	0.062086	0.216273	0.368098	-0.723384	-0.035998	0.183579	0.313975	-0.390812	0.187343	0.008395	0.052813	0.187183	-0.438784	0.528474	0.107861
2235	-0.117491	-0.183117	0.138518	-0.413305	-0.255587	-0.074162	0.772048	-0.092703	-0.448792	0.248869	0.972028	-0.630954	0.224763	0.173347	0.011457	0.296783	0.153051
2236	-0.112316	-0.003939	0.093151	0.056888	-0.13752	0.008768	-0.996105	0.031928	0.770295	-0.078216	0.045938	-0.341166	-0.178211	0.05924	-0.153958	-0.319325	0.022199
2237	-0.0542895	-0.706804	-0.083776	0.277966	-0.451221	0.17627	0.482104	0.204222	-0.908998	0.352785	0.084946	0.133196	-0.159921	0.45328	-0.280875	0.768228	-0.038769
2238	-0.083885	0.318781	-0.9032	0.376582	-0.331196	0.014221	0.447395	0.69479	0.29364	0.185556	0.072462	0.229037	-0.235374	0.038909	0.343217	-0.619714	0.215773
2239	0.06197	-0.33091	-0.705629	-0.341735	-0.350966	-0.179503	0.669217	-0.158576	-0.338047	-0.015097	-0.01895	0.703705	-0.130486	0.887389	-0.301141	0.092632	0.011893
2240	0.1229235	0.093668	-1.17604	0.284125	0.186169	0.415531	0.300135	0.471049	0.243229	0.006338	-0.213319	0.266393	0.243468	0.619569	0.08583	-0.048603	0.378833
2241	-0.07462	-0.011232	0.149794	0.120698	-0.342151	0.076756	-0.252798	0.159812	-0.516549	0.029882	0.325512	0.365453	-0.306179	0.021677	-0.05535	0.389131	-0.728534
2242	0.1658195	0.236329	-0.415431	0.071163	-0.269709	-0.017304	-0.199281	-0.064259	-0.094095	0.170782	0.298649	-0.991505	0.310461	0.079947	-0.376971	0.37088	0.053194
2243	0.331162	0.694471	0.20998	-0.047884	0.217528	-0.200438	-0.20627	-0.571324	-0.013941	0.019612	0.042805	-0.6135	-0.533458	-0.157121	0.11997	-0.027981	-0.138942
2244	-0.0346815	-0.138327	-0.749853	-0.184696	0.518596	-0.089677	0.344573	-0.059847	0.219294	-0.158023	-1.05524	0.023801	0.208212	0.189655	0.173964	-0.026608	0.011637
2245	-0.018063	-0.206753	-0.351099	-0.38059	-0.329127	-0.661354	0.51165	-0.311999	-0.18571	-0.212115	0.060729	0.145579	-0.442762	0.112603	-0.203974	0.690584	-0.222733
2246	-0.2021415	-0.108997	0.026057	0.320574	0.218613	0.024513	0.392523	0.180035	0.078669	0.189361	-0.114563	-1.357743	0.054732	0.055213	0.162367	0.09754	0.182025
2247	0.187514	-0.544342	0.279209	-0.129906	-0.074375	-0.084216	0.346031	-0.396546	-0.820327	0.084281	-0.434017	0.116223	-0.006245	0.109985	-1.128542	0.011268	0.111322
2248	0.167607	0.107242	0.234968	0.247153	-0.057773	0.253903	-0.141448	0.443185	0.26623	0.148885	-0.13691	-1.043868	0.123483	0.115265	0.099679	0.325722	0.342477
2249	0.265563	0.069029	-0.756768	-0.3285	-0.211388	0.06327	0.825137	-0.312474	-0.452521	-0.404548	0.090173	0.191296	0.186932	0.336926	-0.439741	1.542812	0.066395
2250	-0.041354	-0.708852	-0.52904	0.319303	0.083402	0.197311	-0.555553	-0.148136	-0.175241	-0.161728	0.235373	0.316783	-0.370666	-0.140865	0.006663	0.062177	0.150392
2251	0.006443	0.248992	0.182913	0.458064	-0.191476	-0.121191	-0.403782	0.242427	0.07547	0.184521	-0.887391	-0.36901	-0.031221	-0.35672	-0.379332	0.197908	-0.074099
2252	-0.5203855	0.103017	-0.623409	0.195684	-0.166331	-0.01812	-0.146669	0.633909	0.448636	0.193142	-0.063459	0.147189	0.063576	-0.000131	0.09421	0.154873	0.096153
2253	-0.2439705	0.038691	-1.240971	0.084592	0.192746	-0.297484	0.29786	0.456071	0.283098	-0.026619	0.09608	-0.117758	0.136012	-0.069979	0.001772	0.042101	0.125173
2254	0.162427	0.030045	-0.26906	-0.202334	-0.07797	-0.443114	0.54256	-0.06353	-0.38132	-0.124465	0.14029	-0.135791	-0.244692	0.38189	-0.07321	0.76328	0.11162
2255	0.156763	-0.742645	0.003099	-0.193897	0.038607	-0.315681	0.49215	0.136464	-0.376399	-0.227078	0.335825	0.227133	0.094796	0.136155	0.113586	-0.372384	0.341135
2256	-0.086549	-0.545767	0.209104	0.379929	-0.765223	0.075927	0.114841	-0.642598	-0.118111	0.084801	-0.191345	0.315578	0.078001	0.341584	0.089729	0.063772	-0.199561
2257	-0.0578825	-0.006283	-1.009494	0.143962	-0.054547	0.083629	0.492771	-0.349238	-0.221872	0.213162	0.294823	0.112624	-0.087381	0.51802	-0.192034	0.037299	0.416093
2258	0.153987	-0.332983	-0.032106	0.02641	0.158208	-0.187265	0.313105	-0.481053	0.064626	-0.595263	0.093376	0.751866	0.084009	-0.202858	0.10625	0.060565	0.116236
2259	-0.5855675	0.350636	-0.678718	0.274386	0.132614	-0.322244	0.079725	0.408324	0.200951	0.083566	0.062615	0.14563	0.122019	-0.177389	0.095475	-0.070759	0.379199
2260	-0.0115615	-0.388461	-0.891076	0.347441	-0.339266	0.076791	-0.051934	0.427635	-0.023082	-0.058946	0.336178	0.089986	0.066391	-0.251713	0.347821	0.150781	0.013637
2261	-0.133275	0.068361	0.270028	-0.135819	-0.210851	0.08614	-0.079617	0.042906	0.10709	0.401455	0.226452	-1.116863	-0.124411	-0.106553	0.054266	0.118537	0.197051
2262	-0.1631045	0.286149	-1.250832	-0.061287	0.00326	0.442062	0.35883	0.078243	0.206547	-0.118137	-0.300747	0.231368	0.120902	0.249349	-0.141064	0.233519	0.092871
2263	0.088279	-0.087799	-0.039931	-0.088918	-0.181153	-0.319175	0.777677	-0.284248	-0.21357	-0.048757	0.157634	-0.042008	-0.084067	0.003605	0.20137	0.751679	0.148289
2264	-0.039303	-0.052341	-0.20097	0.351119	0.005995	-0.021955	0.173151	0.316516	-0.403889	-0.200173	-0.990758	-0.072064	0.130569	-0.633624	-0.378257	-0.045419	0.024129
2265	0.036936	-0.413571	0.137532	-0.209552	-0.067485	-0.333215	0.597311	-0.462961	-0.102281	-0.030956	0.32794	-0.284402	0.071887	0.066872	-0.056313	0.970896	-0.076738
2266	0.023578	-0.03246	0.054547	0.026988	0.280515	-0.047201	0.057068	0.046187	0.886896	0.428161	-0.295715	-0.019576	-0.660703	-0.215231	0.019865	0.085303	0.12706
2267	-0.079542	0.451125	-1.058287	0.115649	0.102723	0.047418	0.457607	0.394963	-0.145081	0.242884	0.031586	0.333857	0.145469	0.314179	0.435855	-0.030878	0.144531
2268	0.0158585	0.055373	0.283512	0.097792	-0.370039	-0.098668	-0.055083	0.25565	-0.084245	0.271896	1.010306	-0.358638	-0.2304	-0.180009	-0.257663	-0.187561	-0.029633
2269	-0.196369	0.365133	0.462687	0.218285	0.422556	0.242794	0.272162	-0.672122	0.242456	0.29089	-0.443589	0.228587	0.221855	-0.015145	0.284534	-0.40644	0.275431
2270	-0.33453	-0.72253	0.324401	-0.604086	0.355567	0.198941	0.38582	-0.696339	-0.275277	-0.090913	-0.042749	0.164	0.541096	0.608884	0.361775	0.120346	0.553292
2271	0.563184	0.070011	0.205249	-0.097159	0.042091	0.293762	0.141893	-0.264177	0.007016	0.215732	-1.207979	-0.292113	0.186957	-0.047177	0.084831	-0.417994	0.078764
2272	0.0685955	0.260707	-0.093552	-0.131582	0.369838	0.027195	-0.979875	0.049066	0.260989	-0.154604	0.152933	0.271567	0.231607	0.170054	0.261703	-0.220862	-0.269172
2273	-0.154203	0.083096	-0.898415	0.372591	0.13685	-0.066206	0.034674	0.549125	0.044463	-0.177231	-0.084567	0.045076	0.057607	-0.046912	-0.066195	0.379514	-0.033559
2274	0.146854	-0.072396	-0.005987	-0.400471	0.611809	0.066922	0.320007	0.465029	0.223517	0.0587	0.134794	0.015247	0.071179	-0.061408	0.532981	-0.736771	0.134448
2275	1.15067	-0.930244	-0.229553	-0.754372	-0.078212	-0.422543	0.269521	-0.828224	0.025408	0.255574	1.722328	0.605354	0.028057	0.165726	-0.192892	0.462589	0.066738
2276	0.124562	-0.790507	0.191498	-0.095	0.019152	-0.544027	-0.128408	-0.150727	-0.261701	0.052438	0.169108	-0.419742	-0.253438	0.062407	0.128675	0.343004	0.284511
2277	0.2181325	0.263278	0.706671	-0.6949	-0.124773	-0.772433	-0.11696	-0.279139	0.034717	-0.224977	-0.220578	-0.50712	-0.466953	-0.404891	-0.51092	-1.077145	-0.478963
2278	-0.124321	-0.33543	-0.41232	-0.153862	0.734447	-0.233115	0.249937	-0.112284	0.244643	-0.057988	-0.079049	0.017427	0.545644	-0.017614	0.204251	-0.401616	0.210091
2279	0.079923	0.150979	0.089407	0.287081	0.209175	0.257821	0.056749	0.026368	0.140035	0.344255	-0.130508	0.415349	-0.687299	-0.175189	0.298894	-0.5889	-0.407207
2280	0.4119595	-0.309692	-1.255104	0.048242	0.10663	-0.104001	-0.101555	-0.138364	0.630049	0.323544	0.389568	0.626291	0.098052	-0.093058	-0.464997	0.336787	-0.410319
2281	0.3439595	0.284077	0.051489	0.021716	-0.115271	-0.232072	-0.41887	0.468445	0.244289	0.277303	0.353216	-1.681396	0.305272	0.235457	-0.113946	0.041517	0.130545
2282	-0.0173945	0.009887	-1.373554	-0.331124	0.28369	-0.139758	0.200898	-0.106796	0.275899	-0.187155	-0.01752	-0.053059	0.032623	0.040585	0.06321	-0.230462	0.098631
2283	-0.2798275	0.338508	-1.653304	0.289212	0.335277	0.430901	0.471724	0.253171	0.208296	-0.017202	0.075521	-0.012649	0.406901	0.240929	0.219562	-0.226626	0.109054
2284	-0.105785	0.100242	0.141813	-0.102681	0.17998	-0.184336	0.185689	0.380838	0.276109	0.032655	-0.063351	-1.554197	0.016645	-0.079736	0.061772	0.218918	-0.066977
2285	0.39332	0.096627	0.592437	-0.029598	0.044271	0.325859	-0.000358	0.031593	0.595247	0.465142	0.148291	-1.390079	-0.011049	-0.296522	0.460402	-0.487006	-0.520444
2286	0.06628	0.002832	0.152706	0.213789	-1.064391	0.19702	-0.170423	0.100484	0.091569	0.32236	-0.135931	0.312752	-0.548165	0.211948	-0.15365	-0.580469	-0.405647
2287	0.065066	0.290238	0.081185	0.330771	-0.200806	-0.084346	-0.180317	0.520283	0.214126	0.309542	0.504533	-0.203637	-0.496264	-0.630222	0.000724	0.075389	0.073594
2288	0.286812	0.069931	-0.211284	-0.089453	0.003386	-0.02485	-0.517248	0.007119	0.107756	0.475245	-0.075715	-0.218117	-0.321495	0.847557	0.203033	0.10561	-0.211494
2289	-0.2420185	0.265306	0.379495	0.189629	0.149348	-0.622619	0.638747	-0.098182	0.351673	0.087719	0.002066	0.3321	-0.606977	0.296395	0.082498	-0.062932	0.010643
2290	-0.011617	-0.05279	0.228163	-0.07993	-0.079986	0.087224	0.002029	0.233451	0.846416	-0.055964	-0.534101	0.06488	0.301468	0.100005	0.268556	-0.450478	-0.288122
2291	0.119292	-0.394288	0.018804	0.035668	0.749307	-0.320642	-0.116142	-0.140982	-0.0388	-0.001954	-0.03766	0.776627	-0.329538	0.227868	0.216262	-0.311373	0.006449
2292	0.1796505	0.194599	-1.055051	0.512927	-0.013811	0.123329	0.182597	0.391652	-0.056691	-0.096263	-0.236197	-0.191215	0.11172	0.201127	-0.053492	-0.253696	-0.043342
2293	-0.1199575	-0.185467	0.110157	-0.922634	0.259867	0.164008	0.07988	0.277141	-0.119789	0.068512	-0.446306	0.323086	0.026816	-0.054375	-0.119022	0.202245	-0.010671
2294	0.1900935	-0.026218	-1.275027	-0.229188	0.082272	-0.056615	0.084876	-0.254766	-0.173552	-0.163677	0.14149	-0.151542	0.132118	-0.078738	0.010571	-0.22164	0.024747
2295	0.1271875	0.325696	-0.169584	0.250032	-0.041716	-0.413614	0.028175	0.204739	-0.025798	0.324562	0.641653	0.026135	0.231525	-0.388882	-0.125013	0.751217	-0.161979
2296	0.1270395	0.034823	0.065733	-0.124755	-0.419169	-0.013896	-0.155047	-0.295742	-0.126682	-0.02291	0.04375	-1.218758	-0.190069	0.345797	0.079005	0.213561	0.076391
2297	-0.2891355	-0.285935	-0.160932	-0.04816	-0.244041	0.189046	0.121307	-0.052665	0.040956	-0.124018	-0.5805	0.696411	0.005372	0.161752	0.024277	0.586739	-0.01159
2298	-0.4308875	0.315595	-1.233321	-0.281141	0.041669	-0.02439	0.221758	-0.259447	0.011569	0.037052	0.184985	0.328722	0.280939	0.301176	0.263538	0.121949	0.27222
2299	-0.0478615	-0.485355	0.721936	-0.356819	-0.120482	-0.549147	0.252368	-0.096059	0.48758	-0.343653	-0.080151	-0.175077	-0.173654	-0.021347	-0.068592	-0.178516	0.088029
2300	-0.479829	-0.171102	-0.018461	0.06182	0.219174	0.358441	0.549685	0.123786	0.280437	-0.28567	0.085877	0.308958	0.16285	0.077313	0.251551	-0.625363	0.133734
2301	0.1125785	-0.509559	0.444798	-0.06671	-0.067746	-0.500616	0.089727	-0.753353	0.436444	0.056959	0.550885	-0.07065	-0.041598	0.115106	0.065147	0.17457	0.038344
2302	-0.081504	-0.095943	0.269166	-0.256936	-0.015777	0.228519	-0.040726	-0.19492	-0.348434	0.400425	0.944864	0.124133	-0.074696	-0.33031	0.11533	-0.286726	0.161385
2303	0.052949	0.17138	-0.506949	0.533217	-0.159145	0.489283	-0.010914	0.542704	0.053029	-0.235818	0.316791	0.057828	0.240195	-0.073111	0.057026	-0.669078	-0.137207
2304	0.1530955	-0.052314	0.022713	-0.563195	-0.004496	-0.163554	0.844509	-0.411104	-0.296359	0.424464	1.069356	-0.158318	0.168262	0.181062	0.421873	0.388649	0.07059
2305	0.0659725	-0.436354	-0.049675	0.217781	-0.730521	-0.374484	-0.120134	-0.120797	-0.437656	-0.104716	-0.960879	0.054585	0.021236	0.112372	0.192549	0.37318	-0.005967
2306	-0.2097485	0.182783	-0.080714	0.30638	-0.056965	0.153283	0.168988	-0.865536	-0.097511	-0.318654	0.327554	0.796228	0.100731	0.472322	0.006314	-0.21186	0.249995
2307	-0.5371345	-0.101362	-0.267135	0.000372	0.144107	0.256207	0.439408	-0.395599	-0.35112	-0.033796	0.132524	0.093343	0.520336	0.059711	0.322519	-0.162749	0.449641
2308	-0.2126705	-0.110717	-1.574298	0.664462	-0.168911	-0.334754	-0.270703	0.041399	0.259577	0.15814	-0.292626	0.648632	0.091532	0.097617	-0.049953	0.112406	0.137111
2309	-0.0052605	0.271226	-1.088876	0.216245	-0.24174	0.214344	0.41772	0.433365	0.139901	0.433487	0.09896	0.019974	0.099307	0.018234	-0.070798	0.021588	0.056053
2310	-0.2573445	0.566484	0.189358	-0.278503	-0.335929	-0.450727	-0.499708	0.308672	0.194109	-0.047397	-0.080711	-0.254004	0.005615	-1.035522	0.200981	-0.113624	-0.060604
2311	-0.2056565	0.125698	-1.417119	-0.34722	0.03319	-0.055592	0.181688	-0.091489	0.172903	-0.091135	0.223962	-0.063409	-0.043234	-0.132551	0.014613	-0.257336	0.045449
2312	0.0713795	0.16115	0.13706	0.09259	0.14072	-0.124832	-0.01453	-0.21304	0.067129	0.408854	-0.5573	-1.568471	-0.48397	-0.006649	0.22595	-0.162197	0.201549
2313	0.111147	-0.133751	-2.333962	0.466891	0.423272	0.190214	0.330265	0.343819	0.551565	0.141007	-0.00977	0.038165	0.185597	0.199107	0.063976	0.066849	0.433661
2314	0.078583	-0.22963	-0.144366	-0.128586	0.132449	0.268734	1.071507	0.030495	-0.291941	-0.11912	0.173259	-0.02182	0.00019	-0.292718	0.14384	0.499249	-0.010135
2315	-0.119597	-0.14013	-1.341461	0.151251	0.347369	0.076503	0.328042	0.209538	0.042162	0.11404	0.015533	0.129428	-0.033075	0.10414	0.309183	0.351645	0.239754
2316	0.0009215	-0.732769	0.032367	-0.634918	0.374349	-0.079894	-0.200389	0.162189	0.173917	0.315216	-0.231023	0.176858	0.13126	0.155054	0.20003	0.00359	0.241814
2317	0.186637	0.26658	-0.685359	0.166558	0.261162	0.265257	0.297741	0.454909	0.151066	0.32295	-0.535794	0.33651	0.313337	-0.057239	0.240154	-0.240503	0.12035
2318	0.2245655	-0.069632	-0.017158	0.142885	0.301674	-0.194187	-0.305861	0.136778	0.359214	0.178491	-0.459678	-0.18469	-0.48835	-0.046407	-0.3223	0.728697	-0.066447
2319	-0.3430355	-0.200868	-0.620023	0.339667	0.351564	0.305932	0.637884	0.257945	0.451215	0.047263	-0.19746	-0.706954	0.103943	0.185454	0.041979	0.306731	0.268487
2320	-0.1927065	-0.064696	-0.00846	-0.050856	0.299266	-0.176321	0.380698	-0.244277	-0.432116	-0.021234	0.541625	-0.535525	0.282439	0.067928	0.54301	-0.029144	-0.150823
2321	-0.248942	-0.165713	-1.099306	-0.13066	0.139035	0.331704	0.055485	0.165372	0.513758	-0.15719	0.027318	-0.25979	0.084329	-0.005157	-0.181392	-0.780447	0.534413
2322	0.0578935	-0.113574	0.194681	0.004191	0.077707	-0.008439	-0.03676	0.168696	0.41655	-0.197459	0.159875	-2.029297	0.206242	0.05135	0.190259	-0.093772	0.056778
2323	-0.1404085	-0.321289	0.587157	-0.212124	0.239407	0.237264	0.531221	-0.116595	0.170574	-0.17573	0.091109	-0.213664	0.209143	0.110831	-0.133666	-0.595611	0.364619
2324	-0.056305	0.050192	0.171432	0.479441	-1.233996	0.099351	0.081736	0.283506	0.254156	-0.002603	-0.111989	0.102327	0.049541	0.171592	-0.123013	0.101678	-0.154078
2325	-0.0583185	0.449435	-0.618038	0.463336	0.11361	0.298622	0.577336	0.87571	0.503673	0.054255	-0.533107	0.202323	0.398925	0.690406	0.048828	-0.0133	0.254439
2326	-0.273281	0.341791	-1.000454	0.010348	0.307189	-0.119409	0.153698	0.219322	0.339334	0.067413	-0.432358	0.019541	0.195894	0.144923	0.042589	0.124005	0.133465
2327	0.001091	-0.176942	-0.058939	-0.435095	0.23132	-0.260626	-0.09145	-0.377767	-0.017683	0.372996	0.80468	-0.010047	0.211261	-0.019156	0.077862	0.270837	-0.365382
2328	0.424535	0.683474	-0.255041	-0.259329	-0.00238	0.13543	0.046545	-0.299545	0.299918	0.271766	-0.661651	-0.051466	0.375579	-0.338146	0.404675	0.530004	0.158051
2329	0.1814445	-0.324239	-0.22752	-0.215802	-0.327553	-0.070811	0.786331	-0.270518	-0.01023	-0.121126	-0.042377	0.283227	-0.271902	-0.17629	-0.326507	0.791448	-0.120582
2330	-0.1778895	-0.284871	-0.00959	-0.162931	-0.066714	0.080401	-0.061181	-0.34604	-0.246031	0.131156	1.14521	0.376423	-0.085722	0.0307	0.055376	-0.021014	-0.286438
2331	-0.264881	-0.373189	0.275127	0.299103	0.585585	-0.313027	0.008764	0.562356	0.531638	0.009399	-0.359551	-0.032578	0.360814	0.201486	0.033766	0.016322	-0.002483
2332	1.0242175	-0.294618	0.159807	-0.330678	0.114071	0.016309	-0.190374	0.213749	-0.067448	-0.006862	-0.224107	-0.265936	-0.338067	-0.556609	-0.007657	-0.20483	0.038534
2333	-0.4115695	0.163632	-0.808984	0.094365	-0.472226	0.270238	-0.036549	0.048342	0.137657	0.05619	0.047663	0.05144	0.349549	0.513334	0.422351	0.013632	-0.346753
2334	-0.080085	-0.469505	0.497769	-0.040661	-0.38616	-0.352924	0.064237	0.232444	0.160912	-0.187673	0.406455	0.558989	-0.25121	0.027931	-0.038348	-0.108229	0.177772
2335	-0.0726635	0.256294	0.122646	0.155598	-0.061677	0.13128	0.251099	0.307968	-0.11348	-0.096012	-0.264125	0.073517	-0.134357	-1.94441	0.099581	0.017081	0.110516
2336	0.265889	0.274526	-0.701568	-0.642114	-0.014034	-0.025025	0.551579	-0.247767	-0.243002	-0.122256	0.123272	0.541778	-0.260865	0.485012	0.028974	-0.084039	0.026492
2337	-0.7892875	0.375388	-0.705958	0.219966	0.417071	-0.103916	0.497779	0.000875	0.174481	0.036814	-0.397631	0.236315	0.524205	0.098922	-0.028587	0.30386	0.112675
2338	-0.322646	-0.064754	0.356884	-0.356983	0.032655	0.046721	0.388032	0.220906	-0.217395	0.197352	-0.815853	0.144487	0.140585	-0.337745	0.312581	0.243317	0.336751
2339	0.0774615	-0.017739	-1.038851	-0.147903	0.022551	-0.007381	-0.181634	0.390239	0.11366	0.008867	0.034064	0.157702	0.15582	0.058809	-0.079062	0.272019	-0.197112
2340	-0.1294665	0.271164	-1.015435	-0.138602	0.359966	0.22224	0.399075	0.678645	0.241993	0.034655	-1.014193	0.367732	0.240146	0.146774	-0.239942	0.607675	0.573784
2341	0.0482895	1.738505	0.421878	0.160455	0.264064	0.067019	-0.287598	-0.150826	-0.027281	0.072451	-0.303221	0.081303	-0.142468	-0.088891	-0.14772	0.23447	-0.07494
2342	0.30366	-0.122344	0.372316	0.163609	-0.054262	-0.399232	0.09149	-0.020948	-0.517926	0.088642	-0.206806	0.35329	-0.030275	0.056923	0.098262	-0.904417	-0.052153
2343	-0.0790215	0.100658	0.072365	0.02613	-0.240335	0.050071	0.045445	0.017963	0.05429	0.276693	0.116762	-0.759329	-0.068856	-0.15054	-0.981222	0.297375	0.159384
2344	0.2114605	0.183619	0.174511	-0.600713	-0.024636	-0.124215	-0.02296	-0.522412	-0.085077	0.224186	0.822026	0.014571	-0.285016	-0.036663	0.116237	0.051348	0.046189
2345	0.1815665	-0.092456	-1.521463	0.124794	0.42709	-0.012077	0.200003	0.038251	0.129705	-0.214192	-0.164961	0.00845	0.251195	0.099894	0.195833	-0.172658	0.297148
2346	-0.027605	-0.292251	0.125843	-0.485682	0.067447	-0.020586	0.322471	-0.72049	0.184166	-0.471574	-0.07797	-0.059903	-0.227017	0.900376	-0.231788	-0.273582	-0.369005
2347	-0.0098305	-0.119906	-1.133859	-0.097672	-0.180779	0.286158	0.065718	0.159139	-0.330257	-0.020264	-0.078781	0.015934	0.067503	0.128632	-0.124037	0.224809	0.090476
2348	0.291575	-0.648316	-0.265632	0.360716	-0.203539	-0.077922	0.141964	0.34454	-0.491912	0.111574	-0.040353	-0.547606	-0.260213	0.107875	0.01924	0.505743	0.461119
2349	0.504923	0.065435	0.055034	-0.011718	-0.162244	0.002931	0.042792	0.234057	0.328109	0.509436	0.62259	0.237997	0.091722	0.127541	0.365895	-1.157857	-0.013747
2350	0.03756	-0.174215	0.114265	0.230026	0.555179	0.023613	0.561735	0.049931	-1.328364	0.356235	-0.023391	0.467482	0.599248	0.45282	0.581353	0.066597	0.001928
2351	0.0758375	-0.208195	-1.042269	-0.047593	0.328559	0.135842	0.386322	-0.303604	-0.010425	0.050722	-0.128338	0.079529	0.181433	0.129235	0.034282	0.148148	0.353568
2352	0.2011955	0.285839	0.342563	0.159941	0.033686	-0.347341	0.190035	0.058359	0.306536	-0.004579	-0.225687	-0.729246	0.480419	0.018528	0.436706	-0.194631	0.060177
2353	-0.0580405	-0.237978	0.13403	-0.18789	-0.235923	-0.198522	0.477952	-0.292293	-0.272691	0.051749	0.628529	0.057241	0.051503	0.062542	0.184352	0.711492	0.148955
2354	0.454547	-0.492562	-0.011356	-0.114369	-0.515893	-0.29094	0.730726	-0.600329	-0.345109	-0.071812	0.447449	-0.032542	-0.013477	0.040147	0.066903	0.869701	0.262761
2355	0.414344	0.017148	0.532674	0.106971	-0.507927	0.051379	0.340287	-0.465086	0.027446	-0.075796	-0.046892	0.572194	0.092553	-0.008794	-0.202935	0.286747	0.043819
2356	0.045752	0.115763	0.51229	-0.496534	0.183027	-0.280485	0.043617	-0.382527	-0.110929	0.27113	0.797192	-1.58018	-0.046113	0.052063	0.089619	0.065275	0.471265
2357	-0.068426	0.158331	-0.854379	0.135773	0.06427	0.261461	0.423611	0.58334	0.011411	0.053565	0.025721	-0.231902	0.160363	0.221007	0.009879	0.036145	0.11067
2358	-0.0427985	0.135095	-0.077895	0.536846	0.108309	0.376942	-0.58835	0.094577	-0.240932	0.101292	0.089211	0.279764	0.014814	0.039353	0.216559	0.779406	-0.012291
2359	-0.09915	-0.251463	0.472907	0.375337	0.371355	0.152373	0.205929	0.229384	-0.125993	0.111429	-0.57457	-0.532769	-0.026232	-0.165069	0.180119	-0.101719	-0.277344
2360	0.3204165	0.124556	0.371914	0.457065	-0.023111	0.089047	0.119942	0.687772	-0.070459	-0.175649	-0.242311	-0.024951	0.309198	-0.558456	-0.333236	-0.182138	0.154813
2361	-0.1980685	-0.568171	-1.286795	0.067778	0.175268	0.221956	0.092233	0.490091	0.326609	-0.107495	-0.07759	0.202913	0.35404	0.356235	0.347478	-0.055652	0.042492
2362	0.253353	-0.264563	0.29471	-0.369803	0.223359	-0.807598	0.159765	-0.423517	0.47026	0.278727	-0.023198	0.131573	0.138806	0.116764	-0.384109	0.130903	0.152096
2363	0.6201595	0.034506	-0.638244	-0.185211	-0.200801	0.208359	-0.361562	0.056752	0.343567	0.465039	-0.413821	0.069131	0.166764	0.086962	0.018283	0.415928	0.295102
2364	-0.1371205	-0.168869	-0.343781	-0.151142	-0.119142	-0.093472	0.494505	-0.557484	-0.291625	-0.101079	0.136581	0.523814	-0.069184	0.802364	-0.181861	-0.201391	-0.059001
2365	-0.030375	0.088693	-0.371679	0.078197	-0.780773	-0.372169	1.190817	-0.201918	-0.623734	-0.144357	0.219858	-0.009507	-0.019763	0.417519	-0.112629	1.346938	0.074553
2366	-0.131639	-0.099441	-1.078405	-0.087727	-0.82166	-0.109972	0.301405	0.10805	0.281483	-0.272443	0.051749	0.401966	-0.013683	-0.253234	0.13551	0.003402	0.043207
2367	0.1203425	-0.312167	-0.405779	-0.647987	-0.416936	-0.434912	-0.02933	-0.448406	-0.049361	0.162284	0.570296	-0.323764	0.080318	0.130961	0.170999	-0.029962	0.086857
2368	0.1868485	0.212975	0.358338	-0.040708	0.375448	0.041304	0.057474	-0.394387	0.070253	0.044827	-0.783517	-0.110559	0.29228	-1.178705	0.28675	-0.207769	0.161127
2369	-0.0142065	0.043703	0.048416	-0.047905	-0.041657	-0.626229	-0.544763	-0.783907	0.229965	0.128703	-0.054382	0.646161	0.308291	-0.359604	0.120222	-0.160689	0.245204
2370	0.5492245	0.28441	0.327392	0.166862	-0.415309	0.193575	-0.030732	-0.267702	0.184844	0.310354	0.121835	-0.587364	-0.212412	-0.339761	0.266015	-0.027187	-0.155767
2371	-0.1868315	-0.157384	-0.712102	-0.011934	0.117432	-0.080631	0.612407	-0.447772	-0.349735	0.070591	0.227313	-0.217326	0.223836	0.356103	0.374048	0.551983	0.140072
2372	-0.0556025	-0.021515	-0.72473	0.282357	-0.226506	0.122089	0.27277	0.690387	-0.081521	-0.027935	0.104339	0.530348	0.030715	0.058465	0.260881	-0.205032	0.273666
2373	0.260471	0.073146	-0.879232	-0.424996	0.115918	0.212977	0.326191	0.008728	0.227871	-0.169701	0.118234	-0.086052	-0.010613	0.258273	-0.038911	-0.417674	0.323886
2374	-0.1188095	0.189831	-1.070122	0.165821	0.356288	-0.261862	0.205506	0.349768	0.282885	0.144949	-0.026237	-0.212944	-0.099222	0.153829	0.189294	0.001301	0.410725
2375	0.2126935	0.478551	0.327337	0.644288	0.233504	0.366596	-0.276991	-0.456591	-0.047279	0.181777	0.302345	-0.21702	-0.155431	-0.141259	-0.084508	-0.239826	-0.679987
2376	-0.0316585	0.334216	0.05293	0.118061	0.26083	0.182548	-0.11772	-0.534742	0.171834	-0.093154	-0.483123	0.047562	-0.703437	0.426145	0.390065	-0.357411	-0.218754
2377	-0.111341	-0.1772	-0.044673	-0.388232	-0.186411	-0.280907	0.493938	-0.378208	-0.018724	-0.371818	0.380836	0.666661	-0.027185	0.27126	-0.10697	-0.202936	-0.065199
